ObjectID *,GlobalID *,Park,Spring name,SiteCode,SiteID,DateTime,Protocol,SurveyName,VisitType,Sampled,SpringType,Spring comments,UTM zone,Datum,GPS ID,Are you using the internal camera on this device for photos?,Camera ID #,Memory Card #,Is this a sensor spring?,Was the old sensor retrieved?,Was a new sensor deployed?,Sensor type,Sensor ID,Deployment time,Notes,FlowCondition,DischargeMethod,VolDischarge_L_per_s,DischargeClass_L_per_s,ContainerVolume_mL,PercentCaptured,Discharge notes,SpringbrookType,SpringbrookLengthFlag,SpringbrookLength_m,SpringbrookWidth_m,DiscontinuousSpringbrookLengthFlag,DiscontinuousSpringbrookLength_m,Channel description,Water quality data collected?,Enter the date and time of the last calibration,Water quality instrument,pH instrument,DO instrument,SpCond instrument,Temperature instrument,Did you check the calibration at this spring?,Please describe why a calibration check was not necessary,Calibration check parameters,Select the first pH standard,First pH temperature (C),First pH reading,Select the second pH standard,Second pH temperature (C),Second pH reading,DO% temperature (C),DO% reading,Barometric pressure (mmHg),SpCond standard (uS/cm),SpCond reading (uS/cm),Calibration check notes,Water quality parameters,Why are water quality data missing?,pH reading 1,pH reading 2,pH reading 3,Temperature reading 1 (C),Temperature reading 2 (C),Temperature reading 3 (C),SpCond reading 1 (uS/cm),SpCond reading 2 (uS/cm),SpCond reading 3 (uS/cm),DO reading 1 (%),DO reading 1 (mg/L),DO reading 2 (%),DO reading 2 (mg/L),DO reading 3 (%),DO reading 3 (mg/L),Water quality notes,Flow modification,Roads,Human use,Plant management,Hiking trails,Livestock/feral,Other,Fire,Flooding,Wildlife,Other,Overall disturbance,Disturbance notes,Is there evidence of wildlife?,Vegetation present?,LifeFormList,LifeFormListWPhotos,WoodyGT4m,Woody2to4m,WoodyLT2m,Forb,Grass,Reed,Rush,Sedge,Cattail,Bryophyte,NonPlant,Mistletoe (Phoradendron sp.) present?,Vegetation notes,Invasive Plants Observed?,Invasive notes,InvasiveListInternal,InvasiveListExternal,CreationDate *,Creator *,EditDate *,Editor *,Is springbrook continuous or discontinuous?,Is discontinuous surface water length >50m or measured?,Discontinous length (m),pHWarning,TempWarning,SpCondWarning,DOPctWarning,DOMgWarning,pH flag,Temperature flag,SpCond flag,DO flag,Permanent bolt status?,CameraCardName,Shape
251,{65654f7f-cb96-4acc-bee2-e02deeefd166},Joshua Tree NP,JOTR_P_COT0294,JOTR_P_COT0294,80,1/25/2022 20:00,MOJN DS (2020 Updates),JOTR_P_COT0294: 2022-01-25,Primary,Sampled,Rheocrene,There is a small sourcepool underneath base of granite boulder at spring source and damp soil/sand that extends the length of the channel. Spring is located in fan palm grove. The source coordinates have been updated using the badelf; they were previously taken with the internal iPad gps and were incorrect. Multiple groves of palms. Located at lowest dense cluster of palms,Zone 11,NAD83 (Unknown),BadElf 4581,No,36782,40,Yes,Yes,Yes,HOBO TidbiT,351,12:59,Deployed in same location with same battery (tested with voltmeter and at 3V),standing water,Estimated,,<0.1 L/s,<Null>,<Null>,There is a small pool of surface water at source and visible damp soil surrounds source for around 2m; soil continues to be damp throughout the channel but you need to dig slightly in order to feel it. ,,Measured,0.25,1,<Null>,<Null>,Majority of channel is sandy wash with interspersed granite boulders; first 5m has more vegetation (mainly sedges). ,Yes,1/25/2022 19:59,MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),No,Calibrated at spring,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,"pH,DO_percent,DO_mg_per_L,SpCond,Temp",<Null>,7.08,7.08,7.08,14.2,14.2,14.2,1394,1394,1394,54.9,5.02,54.9,5.02,54.9,5.02,<Null>,None,0,0,0,0,0,0,0,0,0,0,0,Unsure about whether or not there is plant management of fan palms. The fallen fronds seem to be in such neatly oriented piles it’s hard to tell if it occurred naturally (see additional photos).  Minimal disturbance otherwise.,Yes,Yes,"Woody >4m, Sedge, Forb, Bryophyte, Cattail, Woody <2m, Grass","Woody >4m: 0027
Sedge: 0021, 0022
Forb: 0033, 0032
Bryophyte: 0030, 0031
Cattail: 0028, 0029
Woody <2m: 0023, 0024
Grass: 0026, 0025",3,NA,2,5,6,NA,NA,1,4,7,NA,Yes,<Null>,Yes,One small invasive forb in buffer,ERCI6 (Erodium cicutarium),"ERCI6 (Erodium cicutarium): 0033, 0032",1/28/2022 23:02,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,NF,NF,NF,NF,Suitable,<Null>,Point
243,{8f4c610d-f5b6-4f84-9657-dc5f01200305},Mojave NPRES,MOJA_P_MAR0147,MOJA_P_MAR0147,174,1/25/2022 21:42,MOJN DS (2020 Updates),MOJA_P_MAR0147: 2022-01-25,Primary,Sampled,Other,Source is a pipe which hangs into a cement trough. Dry on this visit. ,Zone 11,NAD83 (Unknown),BadElf 4181,No,36783,39,No,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,dry,Estimated,,0 L/s,<Null>,<Null>,No discharge from pipe or evidence of recent flow within trough. Old calcium deposits around opening of pipe. ,,Measured,0,0,<Null>,<Null>,No channel-- cement trough is full of dead annual grasses and rocks. ,No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes - All inactive,0,4,0,2,0,0,0,0,0,0,4,"Buffer contains mannmade pipe, concrete wall, and cemented rock wall , ",Yes,Yes,"Grass, Woody <2m, Forb","Grass: 0207, 0206, 0205, 0204
Woody <2m: 0213, 0211, 0209
Forb: 0210",NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,Yes,<Null>,Yes,POMO5 forms a large mat over the substrate inside the trough. ,POMO5 (Polypogon monspeliensis),"POMO5 (Polypogon monspeliensis): 0207, 0206",1/28/2022 16:50,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Point
244,{651c6e08-220a-4dae-96bc-c718e6cb6912},Mojave NPRES,MOJA_P_SHE0176,MOJA_P_SHE0176,158,1/25/2022 22:56,MOJN DS (2020 Updates),MOJA_P_SHE0176: 2022-01-25,Primary,Sampled,Rheocrene,Spring is at least two sources along fence line of exclosure (not a successful one). Monitored source is at uphill right corner of exclosure. Both sources have been heavily trampled by cows and burro. There is another seep 25 m downstream where an animal excavation reveals damp soil.  Wildlife camera pointing towards source. ,Zone 11,NAD83 (Unknown),BadElf 4181,No,36783,39,No,<Null>,,<Null>,<Null>,<Null>,<Null>,standing water,Estimated,,<0.1 L/s,<Null>,<Null>,Standing water within depressions made by livestock trampling. Two sources near fence line have been heavily trampled and surface water is present. Monitored source is on uphill and right side of fenceline. Standing water on average about 10 cm deep. ,,Measured,2,0.7,<Null>,<Null>,"Channel is trampled by livestock where there is surface water, and then runs through cattail, Baccharis, and Salix goodinggii. Scat and wildlife trail within buffer, until channel runs into Baccharis and Salix thicket. ",Yes,1/25/2022 22:55,MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),No,Instrument calibrated at spring. ,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,"pH,DO_percent,DO_mg_per_L,SpCond,Temp",<Null>,6.97,6.97,6.97,11,11,11,642,642,642,0.7,0.07,0.7,0.06,0.6,0.06,"WQ taken in upstream-most depression at source pool. 
SpCond calibrated incorrectly-- calibrated to 1416 instead of 1413; handheld was not manually changed to 1413. ",Yes - All inactive,0,1,0,0,3,0,0,0,0,0,3,"Disturbance is assumed to be livestock and not wildlife -- burrow/cow trails, trampling at source, and foraging (mostly on Baccharis). Source is also under fence and near old inactive pipe. 

Downstream app. 25 m. there is evidence of wildlife excavating into the soil-- no surface water present, but damp soil is. ",Yes,Yes,"Woody >4m, Woody 2-4m, Woody <2m, Cattail, Grass","Woody >4m: 0216, 0217, 0218
Woody 2-4m: 0216, 0217, 0218
Woody <2m: 0226, 0227, 0228
Cattail: 0224, 0225
Grass: 0229",1,3,2,NA,5,NA,NA,NA,4,NA,NA,Yes,"Exclosure and channel --where it has not been trampled-- is filled with Baccharis, cattail, and salix goodinggi of various heights (several 2-4 m, one smaller >4 m, and a very large >10 m. Sedge is growing outside exclosure. Baccharis is highly foraged on. ",No,<Null>,<Null>,<Null>,1/28/2022 16:50,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Continuous,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,NF,NF,C,NF,,<Null>,Point
252,{0479dd6a-2fbd-45e1-b95a-ca9ee93655b4},Joshua Tree NP,JOTR_P_CON0215,JOTR_P_CON0215,76,1/26/2022 19:18,MOJN DS (2020 Updates),JOTR_P_CON0215: 2022-01-26,Primary,Sampled,Rheocrene,"Spring is located in a granite wash within a larger canyon. Spring was identified in fieldmaps as being located in the right wash as you look upstream from canyon. However, source was located in left-most wash looking upstream. Both washes connect at a Y shape at vertex. No water present at spring (there was last visit). Old pipes are present in the right- most wash looking upstream around 50 m ds of source. For the source location, there are two rocky steps. The Upper portion has more wet soil than the lower one. However, the bolt and sensor were placed on the lower source. Possibly due to more water in lower pool area during the last visit. ",Zone 11,NAD83 (Unknown),BadElf 4581,No,36782,40,Yes,No,Yes,HOBO TidbiT,513,11:55,Old sensor not present. Bolt and connecting wire are present though. No photos of sensor from last visit. New sensor deployed in wet soil where old bolt was found on underside of rock.,wet soil only,Estimated,,0 L/s,<Null>,<Null>,"No active discharge present. Only wet soil is present on both upper and lower rocky steps. Upper step is wetter than the lower step is. Wet, rocky soil extends for roughly 1m below lower source pool area.",,Measured,0,0,<Null>,<Null>,"Narrow channel with No water actively flowing in it. Only wet soil is present on both rocky steps by the source. Upper step has wetter soil, and the lower step has wet soil that extends roughly 1m downstream.",No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,None,0,0,0,0,0,0,0,1,0,0,1,"A few pieces of vegetation are turned over, indicating that flooding has occurred in the past. This wash connects to another wash which does have old pipes in it around 50m ds of source.",Yes,Yes,"Woody <2m, Grass, Bryophyte","Woody <2m: 0045, 0046, 0047
Grass: 0049, 0051
Bryophyte: 0052",NA,NA,1,NA,2,NA,NA,NA,NA,3,NA,No,<Null>,Yes,<Null>,<Null>,"BROMU (Bromus spp): 0049, 0051",1/28/2022 23:02,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Suitable,<Null>,Point
245,{f2409656-adfe-41a3-8ed1-091957c3a843},Mojave NPRES,MOJA_P_BAR0005,MOJA_P_BAR0005,127,1/26/2022 19:56,MOJN DS (2020 Updates),MOJA_P_BAR0005: 2022-01-26,Primary,Sampled,Hillslope,"Source at moss mound, 2 m buffer drawn around entire mound. Water frozen all across mound. Mound is 5m (w) x 4m (l). Water quality taken about 50 m downstream in flowing water, at base of dry fall. This source is also a hillslope spring, and WQ taken here may act as indicator for entire source. 
JCC from GRYN also present.",Zone 11,NAD83 (Unknown),BadElf 4181,No,36783,39,No,<Null>,,<Null>,<Null>,<Null>,<Null>,flowing,Estimated,,<0.1 L/s,<Null>,<Null>,"At source, water is flowing but unmeasurable as it is forming icicles. 
Icy patch measured on moss mound for length and width of surface water, but ice is forming at mutliple spots across hillslope mound. 

At downstream source (50 m downstream) water is flowing noticeably. ",,Measured,1.3,0.2,<Null>,<Null>,"Water forming icicles on moss mound at source. Source is within a small, steep drainage with lots of exposed granite bedrock. Below source is a dryfall on rock face down a gulley. Some flowing water and icy patches downstream.",Yes,1/26/2022 19:55,MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),No,Instrument calibrated at spring. ,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,"pH,DO_percent,DO_mg_per_L,SpCond,Temp",<Null>,8.12,8.12,8.12,1.7,1.7,1.7,1034,1034,1034,96.7,11.21,96.7,11.21,96.6,11.22,"Water quality taken at flowing source agout 50 m downstream of uppermost hillslope mound. This source has flowing water for about 4 m. We dug out some sediment near the source make pool deeper for measurement. 

Spcond taken in low water/high sediment. SpCond calibrated incorrectly-- calibrated to 1411 instead of 1413; was not manually changed to 1411 on handheld. ",None,0,0,0,0,0,0,0,0,1,0,1,"ungulate scat, flicker feathers",Yes,Yes,"Woody >4m, Bryophyte, Grass, Woody 2-4m, Forb, Sedge, Woody <2m","Woody >4m: 0240, 0239, 0238
Bryophyte: 0237, 0236
Grass: 0242, 0241
Woody 2-4m: 0238, 0239, 0240
Forb: 0247, 0246
Sedge: 0235, 0234, 0233
Woody <2m: 0244, 0243",2,3,7,4,5,NA,NA,6,NA,1,NA,No,"Moss growing on rock wall at source. Large salix on upper left side of hillslope mound. Sedge at base of moss mound and also growing downstream. Small drainage is full of vegetation including Pinyon monophylla, Juniperus monosperma, Ephedra sp., Rhus trilobata, Artemesia tridentata, Salix sp., sedges, tassle tree, Quercus sp., Purshia stansburiana, Yucca shigedera. ",No,<Null>,<Null>,<Null>,1/28/2022 16:50,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,NF,I,C,NF,,<Null>,Point
246,{cf016d9b-1489-4c93-834d-0aca1f3ea8e6},Mojave NPRES,MOJA_P_COT0063,MOJA_P_COT0063,143,1/26/2022 23:48,MOJN DS (2020 Updates),MOJA_P_COT0063: 2022-01-26,Primary,Sampled,Rheocrene,Spring source has moved about 40 m downstream to a 0.9 x 0.8 m pool below a cottonwood tree. ,Zone 11,NAD83 (Unknown),BadElf 4181,No,36783,39,No,<Null>,,<Null>,<Null>,<Null>,<Null>,standing water,Estimated,,<0.1 L/s,<Null>,<Null>,"Small pool below a cottonwood tree, about 0.15 deep. Damp soil surrounds pool. Damp soil and moss 4.5 m downstream. ",,Measured,0.9,0.8,<Null>,<Null>,"Channel is shallow and heavily vegetated, with evidence of surface water runoff (scouring and deposition). Inactive pipes in channel. ",Yes,1/26/2022 19:54,MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),No,Instrument was calibrated earlier today. ,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,"pH,DO_percent,DO_mg_per_L,SpCond,Temp",<Null>,7.19,7.19,7.19,6,6,6,1100,1100,1100,15.5,1.65,15.5,1.65,15.5,1.65,WQ taken at source pool below Populus fremontii. ,Yes - All inactive,0,1,0,0,0,0,0,0,0,0,1,"Old, inactive pipes. ",Yes,Yes,"Woody >4m, Sedge, Woody <2m, Woody 2-4m, Grass, Bryophyte, Forb","Woody >4m: 0265, 0266, 0267
Sedge: 0271, 0272
Woody <2m: 0279, 0264, 0263
Woody 2-4m: 0265, 0266, 0267
Grass: 0273
Bryophyte: 0261, 0260
Forb: 0276, 0277",1,6,2,7,5,NA,NA,3,NA,6,NA,Yes,Two species of sedge present. Populus fremontii also in buffer.,Yes,possibly B. rubens scattered in buffer.,BRRU2 (Bromus rubens),BRRU2 (Bromus rubens): 0273,1/28/2022 16:50,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Continuous,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,NF,NF,NF,NF,,<Null>,Point
247,{e8bcd3a4-b8d8-48c3-b4f4-9ca751ebf682},Mojave NPRES,MOJA_P_UNN0030,MOJA_P_UNN0030,166,1/27/2022 16:41,MOJN DS (2020 Updates),MOJA_P_UNN0030: 2022-01-27,Primary,Sampled,Rheocrene,"Source is a small pool at base of cattail and willow stand in thick vegetation (sedges and Baccharis). 
JCC from GRYN also present. ",Zone 11,NAD83 (Unknown),BadElf 4181,No,36783,39,No,<Null>,,<Null>,<Null>,<Null>,<Null>,standing water,Estimated,,<0.1 L/s,<Null>,<Null>,"Source pool is within scoured depression in springbrook, surrounded by sedges. Pool is about 0.25 m at its deepest. Slope next to source pool has wet soil. ",,Measured,1.5,0.5,<Null>,<Null>,"Channel is shallow drainage filled with vegetation (Salix goodinggi, S. exigua, Typha latifolia, Baccharis, and sedge). Wildlife trails create a network of flattened vegetation troughout channel. ",Yes,1/27/2022 16:40,MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),No,Instrument calibrated at spring. ,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,"pH,DO_percent,DO_mg_per_L,SpCond,Temp",<Null>,6.95,6.95,6.95,10,10,10,695,695,695,35.1,3.5,35.1,3.5,35.1,3.5,"WQ taken in source pool (0.25 deep) below stand of cattail. 
SpCond calibrated incorrectly (calibrated to 1439 instead of 1413-- value was not manually changed to 1413). ",None,0,0,0,1,0,0,0,0,2,0,2,Network of wildlife trails has flattened sedge. Some browsing on sedge and willow. Human footprints around source. Shotgun shells outside buffer. ,Yes,Yes,"Woody >4m, Woody 2-4m, Woody <2m, Sedge, Cattail, Bryophyte","Woody >4m: 0295, 0296
Woody 2-4m: 0297, 0298, 0299
Woody <2m: 0290, 0291
Sedge: 0292, 0293
Cattail: 0285, 0286, 0289
Bryophyte: 0301, 0300",2,4,1,NA,NA,NA,NA,3,5,6,NA,Yes,"Drainage is thickly vegetated with Baccharis, sedge, and Salix. Animal trails through baccharis and sedge have flattened veg, and small shelters (bowers) have been created. Sedge and salix near source foraged on. ",Yes,Bromus rubens growing on slope above drainage. ,BRRU2 (Bromus rubens),BRRU2 (Bromus rubens): ,1/28/2022 16:50,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Continuous,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,NF,NF,W,NF,,<Null>,Point
248,{56dd2b27-fc88-427e-a15c-6a412c8ac66f},Mojave NPRES,MOJA_P_TWI0190,MOJA_P_TWI0190,150,1/27/2022 18:02,MOJN DS (2020 Updates),MOJA_P_TWI0190: 2022-01-27,Primary,Not sampled - No spring found,Rheocrene,"Spring is in river left channel where drainage splits, in Baccharis-filled channel, above the thicket of Rhus trilobata. Source is at mound of sedges on south bank. Previous crew noted cattail at source-- we did not see any. Secondary spring type may be Hypocrene. 
JCC from GRYN also present. ",Zone 11,NAD83 (Unknown),BadElf 4181,No,36783,39,No,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,dry,Estimated,,0 L/s,<Null>,<Null>,"Spring is dry. Source is mound of sedges. No damp soil, or signs of scouring or deposition (substrate is mostly vegetative). Secondary spring type may be Hypocrene.",,Measured,0,0,<Null>,<Null>,Channel is thickly vegetated with Baccharis and Rhus trilobata. ,No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,None,0,0,0,0,0,0,0,0,1,0,1,"Wildlife foraging and trails at source, as well as pile of rabbit scat. ",Yes,Yes,"Sedge, Woody <2m, Woody 2-4m","Sedge: 0303, 0304
Woody <2m: 0313, 0312, 0306, 0305
Woody 2-4m: 0307, 0309, 0310",NA,2,1,NA,NA,NA,NA,3,NA,NA,NA,Yes,"Spring source is mound of sedges. Previous crew mistakenly described vegetation as rushes. Crew also saw cattail, while we see no evidence. 
Upstream half of springbrook is Baccharis, while second half is Rhus trilobata. ",No,<Null>,<Null>,<Null>,1/28/2022 16:50,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Point
253,{03eee9ec-f67e-4c63-889f-1d7658ad9339},Joshua Tree NP,JOTR_P_PIN0216,JOTR_P_PIN0216,77,1/27/2022 18:12,MOJN DS (2020 Updates),JOTR_P_PIN0216: 2022-01-27,Primary,Sampled,Rheocrene,"Spring is dry, no evidence of recent flow. Source is beneath Boulder by desert lavender bush and channel flows through sandy wash with interspersed granite boulders. Within wash in larger canyon.",Zone 11,NAD83 (Unknown),BadElf 4581,No,36782,40,Yes,Yes,Yes,HOBO TidbiT,350,10:31,Same sensor deployed in same location.,dry,Estimated,,0 L/s,<Null>,<Null>,<Null>,,Measured,0,0,<Null>,<Null>,Channel is sandy granite wash. ,No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,None,0,1,0,0,0,0,0,0,0,0,1,Footprints in wash indicating people have hiked up here. Not on a hiking trail.,Yes,Yes,"Woody <2m, Grass, Forb","Woody <2m: 0058, 0059
Grass: 0065, 0067
Forb: 0068, 0069",NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,Yes,<Null>,Yes,Bromus sp.,BROMU (Bromus spp),"BROMU (Bromus spp): 0060, 0063",1/28/2022 23:02,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Suitable,<Null>,Point
249,{36e58cc1-67eb-4944-a9a3-8bf3e581f322},Mojave NPRES,MOJA_P_HEN0118,MOJA_P_HEN0118,130,1/27/2022 20:50,MOJN DS (2020 Updates),MOJA_P_HEN0118: 2022-01-27,Primary,Sampled,Other,Spring is dry. ,Zone 11,NAD83 (Unknown),BadElf 4181,No,36783,36783_Internal,Yes,Yes,Yes,HOBO TidbiT,323,12:46,"Same sensor depolyed, battery changed",dry,Estimated,,0 L/s,<Null>,<Null>,Spring is dry.,,Measured,0,0,<Null>,<Null>,"Channel is deeply incised. At base, 2-3 m across; at top, 10 m across; 2 m deep. Channel continuously covered with Typha.",No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes - One or more active,0,4,0,0,0,0,0,0,1,0,4,Mammal burrow near source. Small mammal skulls in channel and also outside of buffer.,Yes,Yes,"Cattail, Grass, Sedge, Woody <2m","Cattail: 0332, 0328, 0327, 0317, 0316
Grass: 0325, 0326
Sedge: 0323, 0324
Woody <2m: 0318, 0319, 0319",NA,NA,2,NA,3,NA,NA,4,1,NA,NA,No,"Vegetation is long stand of cattail and shurbs (Atriplex?). There is some green growth of Typha present, especially closer to the opening of the qanat. ",No,<Null>,<Null>,<Null>,1/28/2022 16:50,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Suitable,<Null>,Point
