Unit_Code,Spring_ID,MOJN_SpringCode,ComplexName,LocationName,LocationType_Label,LandOwnership_Label,ComplexStatus_Label,X_UTM_NAD83_11N,Y_UTM_NAD83_11N,Lon_WGS84,Lat_WGS84,ElevationDEM_m,BuildingProximity,ElevationBand,EventDate,VisitType_Label,SpringHabitat_Label,DissolvedOxygen_mg_per_l,SpringbrookLength_m,Temperature_C,SpConductivity_microSiemens_per_cm,pH,DischargeFlag_Code,Discharge_liters_per_minute,WaterDepth_cm,WaterWidth_m,Notes,FieldnoteNumber,LocateStatus_Label,DischargeClass_Description,Event_ID,Diversion,Dredging,Drying,Fire,Flooding,Livestock,Other,Overall,Recreation,Residence
LAKE,BOY0079,LAKE_P_BOY0079,Boy Scout Canyon,Boy Scout Cavern Spring,Spring,Park,Not representative,703331,3984687,-114.7445622,35.98545195,232,> 75m,2,12/8/2006,,Other,,,,,,,,,,"This source sits just outside the mouth of Boy Scout Canyon to the North.  Water seeps from the walls and ceilings, though does not pool enough to sample from.  No GPS reception, coordinates and elevation estimated from TOPO.

Flora: Maidenhair Fern",CJ06-246,Located,,1200,,,Slight disturbance,,,,,Slight disturbance,,
LAKE,GRA0080,LAKE_P_GRA0080,Grapevine Spring AZ,Grapevine Wash Spring 1 Unnamed,Spring,Park,Not representative,768798,3994286,-114.0158927,36.05603495,571,> 75m,2,11/15/2006,,Dry,,,,,,,,,,The given NPS point took us to a dry hillside located between two small drainages filled with mesquite and arroweed.  No surface water found in any drainage.  Area lies at the end of Lake Mead park road 145 behind a fenced area.,CJ06-204,Located,,1201,,,Highly disturbed,,,,,Highly disturbed,,
LAKE,SAL0081,LAKE_P_SAL0081,Salt Spring,Salt Seep 2 Unnamed,Spring,Park,Not representative,747686,3986607,-114.2524187,35.99248814,412,> 75m,2,11/14/2006,,Dry,,,,,,,,,,"This source sits in a side drainage to Salt Spring Wash.  There is lots of vegetation, but no surface water was found.  There is lots of dead, cut tamarisk on sides of wash, but it seems to be making a good come back at the source.",CJ06-198,Located,,1202,,,Highly disturbed,,,,,Highly disturbed,,
LAKE,GRA0082,LAKE_P_GRA0082,Grapevine Spring NV,Grapevine Spring NV,Spring,Park,Representative,712127,3900611,-114.6691468,35.22613621,656,> 75m,2,11/10/2006,,Rheocrene,1.38,150,20.7,1015,7.3,,2,3,0.5,"This source lies in Grapevine Canyon on the east side of the was from Christmas Tree Pass Road (20).  A recent fire has burned out all of the mesquite and willows, leaving a large stand of tamarisk taking over the entire wash and spring.  Springbrook is long, wide, shallow channel with very little flow.  A lot of typha and unknowns in channel.",CJ06-184,Located,1.1 L/sec to 10 L/sec,1203,,,,Highly disturbed,,,,Highly disturbed,,
LAKE,BOY0083,LAKE_P_BOY0083,Boy Scout Canyon,Boy Scout Cold Spring,Spring,Park,Not representative,703022,3984474,-114.7480378,35.9835922,256,> 75m,2,12/8/2006,,Unknown,7.83,70,21.6,4099,8,,12,1,0.15,"Boy scout Canyon is filled with hot and cold springs seeping form walls, alluvial, caverns and ceilings. Spring brook is hot in some places and cold in others, but we tried to sample at sources that were independent of other sources.  Flash flood recently cleared out canyon.  Cold spring flows down steep side canyon until reaching main spring brook.  Could not reach main source of cold spring brook due to it cliffing out.  All estimates are from cliff face down to the main spring brook.  No GPS reception so used original NPS coordinates. Elevation estimated from TOPO.",CJ06-248,Located,>= 10 L/sec,1204,,,,,,,,,,
LAKE,SAL0084,LAKE_P_SAL0084,Salt Spring,Salt Spring Bay 1 Unnamed,Spring,Park,Not representative,748221,3986639,-114.2464848,35.99264402,428,> 75m,2,1/14/2006,,Rheocrene,8.46,50,13,3754,8.2,,1,2,0.1,"This source lies in the foothills just above Salt Spring Bay in the drainage next to Unnamed Salt Spring Bay 2.  Source is noted above actual water and sampling point by a large phragmites/mesquite patch.  Where water was found there was some juncus, cattails and sporabolous sp.  Conductivity reading didn't stabalize very good, we cleaned the meter and it seemed to give more stable readings.  Springbrook re-emerged 3 times in a drainage within 100m; very little vegetation at re-emergence points.

Flora: Sporobolous sp.",CJ06-195,Located,<= 1 L/sec,1205,,,Moderate disturbance,,,,,Moderate disturbance,,
LAKE,CAL0085,LAKE_P_CAL0085,Calico Bay,Calico Bay North Spring Unnamed,Not a spring,Park,Not representative,729966,4023359,-114.4380469,36.32784592,379,> 75m,2,12/5/2006,,Dry,,,,,,,,,,"Site sits north of the Echo Bay housing area.  Access is easiest if follow an old power line road.  Some vegetation, but all dwarfed or dying.   No surface water found.  Vegetation lies in middle of a wash.  Lots of gypsum soil.",CJ06-220,Located,,1206,,,Highly disturbed,,Slight disturbance,,,Highly disturbed,,
LAKE,DRI0086,LAKE_P_DRI0086,Dripping Spring,Dripping Canyon Upper Unnamed Spring,Spring,Park,Not representative,710418,3897965,-114.6885875,35.20265555,725,> 75m,2,11/9/2006,,Rheocrene,,1,,,,GT,1,0,0.1,"This source occurs in Dripping Spring Canyon. We did not find water where the NPS placed (ID47), however, this location was not in the database and occurred appoximately 320m from ID47 in the same wash. Site is ~415m up canyon from Dripping Spring. Above water is large baccharis patch, while source is just a small seeping rockface that does not provide enough water to sample from.

Flora: Acacia, Unk Bunch Grass",CJ06-180,Located,<= 1 L/sec,1207,,,Moderate disturbance,,,,,Moderate disturbance,,
LAKE,COT0087,LAKE_P_COT0087,[Individual Spring],Cottonwood West Spring,Spring,Park,Standalone,711867,4009004,-114.6434113,36.20268669,640,> 75m,2,12/13/2006,,Rheocrene,4.78,0.5,10.6,3865,7.6,LT,1,4,0.5,"Cottonwood West Spring sits ~ 1.5km up canyon from North Shore Road near mile marker 18 pull out.  There is an old road going up the wash with lots of footprints, horse tracks, dirt bike tracks and burro scat.  Source is noted by a large patch of dwarfed mesquite on hillside and two medium sized cottonwoods right in the wash.  There was a couple of cut tamarisk and a dead fan palm.  Water was only a stagnant pool.  Two or more small pools downstream look as though an animal dug them to get to subsurface water.

Flora: Dead Areacae (Fan Palm)",CJ06-260,Located,<= 1 L/sec,1208,,,,,Slight disturbance,,,Moderate disturbance,Moderate disturbance,
LAKE,ROG0088,LAKE_P_ROG0088,[Individual Spring],Rogers Bay Spring Unnamed,Spring,Park,Standalone,730033,4026623,-114.4363428,36.35722485,400,> 75m,2,12/6/2006,,Rheocrene,8.3,60,16.5,5840,7.8,,5,1,0.2,"This site sits ~ 600m south of the powerline rd. right near Rogers Bay.  Source sits in wash that gets scoured very badly.  Tamarisk was prevalant, but all cut out down and none found alive.  Original NPS point placed spring ~ 200m upstream where mesquite is, we took point where water was.  Entire wash was filled with vegetation, center springbrook cleared out from flood.  Evidence of past fire is there.",CJ06-227,Located,1.1 L/sec to 10 L/sec,1209,,,,Slight disturbance,Highly disturbed,,Slight disturbance,Highly disturbed,,
LAKE,CAL0089,LAKE_P_CAL0089,Calico Bay,Calico Bay Middle Spring Unnamed,Not a spring,Park,Representative,730120,4023176,-114.4363911,36.32615721,370,> 75m,2,12/5/2006,,Dry,,,,,,,,,,"Site sits north of Echo Bay housing area.  Best accessed by old power line road.  Lots of old mesquite and tamerix, but no surface water.  Some signs of flooding and lots of gypsum soils.  Threatened Las Vegas bear poppy seen on ridges of wash. Site sits in wash with lots of dead mesquite and tons of tamerisk.

Flora: Las Vegas Bear Poppy",CJ06-221,Located,,1210,,,Highly disturbed,,Slight disturbance,,,Highly disturbed,,
PARA,CED0001,PARA_P_CED0001,Cedar Spring,Cedar Spring J,Spring,[No Data],Not representative,767731,4050641,-114.0083836,36.5637075,1137,> 75m,2,6/2/2006,,Dry,,,,,,,,,,Spring only recognizable by muddy ground.  Located at bottom of wash.  Heavily scoured by flooding.,HW06-013,Located,,1211,,,,,Highly disturbed,Highly disturbed,,Highly disturbed,,
PARA,YEL0002,PARA_P_YEL0002,Yellowstone,Yellowstone Spring G,Spring,[No Data],Not representative,794766,4044343,-113.7091359,36.49906824,1401,> 75m,2,6/13/2006,,Dry,,,,,,,,,,"This source lies high up in the Yellowstone province, ~ 8m from Yellowstone H.  No riparian vegetation or surface present.  Site at a large cliff face.",CJ06-152,Located,,1212,,,Highly disturbed,,,,,Highly disturbed,,
PARA,LAS0003,PARA_P_LAS0003,Last Chance Canyon,Last Chance Canyon Upper Spring,Spring,[No Data],Not representative,796474,4040618,-113.6915126,36.46501141,1612,> 75m,3,6/13/2006,,Unknown,6.15,3,13.9,390.9,8.3,,1,0.5,0.15,Spring comes out of base of rock face.  Highly diverted to spring box that is now dry.  Very little flow.  Several unknown plants.,RV06-008,Located,<= 1 L/sec,1213,Highly disturbed,,,,,,,Highly disturbed,,
PARA,SNA0004,PARA_P_SNA0004,[Individual Spring],Snap Spring,Not a spring,[No Data],Standalone,792505,4008408,-113.7478294,36.17631356,1691,> 75m,3,6/14/2006,,Unknown,,,,,,,,,,"Hole in hillside about 150m above road.  Cave is sealed off, has water in it.  Piping runs from under cave downhill to ranch and trough in valley.  Pipe is broken, w/ no flow.  Ranch is infested w/ hanta virus.",HW06-024,Located,,1214,Highly disturbed,,,,,,,Highly disturbed,,
PARA,PAI0005,PARA_P_PAI0005,Paiute Wilderness Spring,Paiute Wilderness Spring A,Spring,[No Data],Representative,787553,4068368,-113.7805636,36.71750216,1380,> 75m,2,6/20/2006,,Rheocrene,2.05,30,27.4,745,7.9,,7,6,0.4,Canyon full of willow. Couldn't take downstream photo because of heavy vegetation. Heavily used by game (deer and pig). Spring starts at top of canyon. There is a giant willow 30m downstream that opens into a large clearing with large scirpus patch that is heavily disturbed by pigs. V072 is a continuation of V073.,RA06-040,Located,1.1 L/sec to 10 L/sec,1215,,,,,Slight disturbance,Highly disturbed,,Highly disturbed,,
PARA,LAV0006,PARA_P_LAV0006,[Individual Spring],Lava Spring,Spring,[No Data],Standalone,844345,4032838,-113.1617644,36.37904314,2012,> 75m,3,7/12/2006,,Unknown,,,,,,,,,,"Source lay at base of lava field. Completely dry but fenced off by Arizona Fish and Wildlife service.  Barren except for some sparse grasses.  Source excavated, mortared, and steel reinforced.",RA06-042,Located,,1216,Highly disturbed,,Highly disturbed,,,,Highly disturbed,Highly disturbed,,
PARA,JUM0007,PARA_P_JUM0007,Jump Canyon,Jump Canyon Upper Spring B,Spring,[No Data],Not representative,791300,4055197,-113.7436689,36.59781669,1282,> 75m,2,6/24/2006,,Dry,,,,,,,,,,Area highly modified notes.  Small damp area in rock face w/ moss growing around it.  Source area is up against canyon cliffside.,RV06-030,Located,,1217,Highly disturbed,,,,,,,Highly disturbed,,
PARA,IDE0008,PARA_P_IDE0008,Ide Valley Spring,Ide Valley Spring C,Spring,[No Data],Not representative,791653,4069635,-113.7342369,36.72766105,1497,> 75m,2,5/17/2006,,Unknown,0.75,200,13.7,3235,8.1,,10,1,0.3,"Source is diverted upstream by pipe, reducing stream flow.  Water leaking from pipe forming small stream.  Unknown original source is possible on other side of road (1057).  At source of stream brook is 30cm deep pool.  A lot of water in pipe.  See sketch of complex on datasheet.

Flora: Bermuda Grass 

06/12/06-  Convergence and upstream photo taken ~ 5m downstream from source in gulch.  Spring brook is lush and full of grass, but with little flowing water.  

GPS taken a few meters above source on 06/12/06 at 15:00
Pictures taken on 06/12/06 at 15:00",BM06-001,Located,1.1 L/sec to 10 L/sec,1218,Highly disturbed,,,,Highly disturbed,,,Highly disturbed,,
PARA,IDE0009,PARA_P_IDE0009,Ide Valley West Spring,Ide Valley West Spring A,Spring,[No Data],Representative,790224,4069505,-113.7502607,36.72692234,1420,> 75m,2,5/17/2006,,Rheocrene,,150,24.5,5080,7.6,,10,1,0.75,110m upstream from source pt. is a seep in side of wash. Ide Valley West Spring B runs into spring brook of A less than 15m down from A's source.,BM06-003,Located,1.1 L/sec to 10 L/sec,1219,,,,,Highly disturbed,,,Highly disturbed,,
PARA,POC0010,PARA_P_POC0010,Pocum Cove Upper Spring,Pocum Cove Upper Spring A,Spring,[No Data],Representative,787582,4069226,-113.7799085,36.72521553,1402,> 75m,2,6/20/2006,,Limnocrene,1.16,50,15.4,1257,8,,10,7,1,"Source forms deep pool at 6ft fall in wash.  Heavily trampled by mule deer.  Pops up intermittently along 50m stretch.  There is a confluence w/ Upper Pocum Cove B near bottom of spring brook.  Area is heavily utilized by wildlife, but there is no evidence of livestock disturbance.",RA06-034,Located,1.1 L/sec to 10 L/sec,1220,,,,,Moderate disturbance,,,Moderate disturbance,,
PARA,JAC0011,PARA_P_JAC0011,Jacobs Ranch Spring,Jacobs Ranch Spring A,Spring,[No Data],Representative,767677,4045497,-114.0107743,36.51741819,1114,> 75m,2,6/1/2006,,Unknown,11.03,,27.4,490.2,8.3,,20,,,Highly disturbed area.  Spring area has been turned into a corral and has been used as source of water for cattle.  Spring was surrounded by cattle upon arrival.  Area around spring and corral is very desolate possibly due to overgrazing.,RV06-006,Located,>= 10 L/sec,1221,Highly disturbed,,,,,Highly disturbed,,Highly disturbed,,
PARA,GRE0012,PARA_P_GRE0012,[Individual Spring],Green Spring,Spring,[No Data],Standalone,817413,4000121,-113.4746834,36.09390441,1849,> 75m,3,1/6/2007,,Rheocrene,8.5,100,6.8,720,7.9,,10,15,0.2,"Green spring sits down in the bottom of a deep gully that is difficult to get down into. Source was mostly frozen, coming out of the side of the canyon. Water was not frozen lower down where a flowing pool sits in the sun. There is a cattle tank at the top of the plateau. All vegetation was dead so difficult to determine species. Pipe leading to cattle tank. Snowy and dangerous to get to. Spring brook disappears in boulders intermittently. No GPS reception so used NPS coordinate.",CJ07-01,Located,1.1 L/sec to 10 L/sec,1222,,,,,Moderate disturbance,,,Moderate disturbance,,
PARA,LIM0013,PARA_P_LIM0013,Lime Kiln Canyon,Lime Kiln Canyon Spring C,Spring,[No Data],Not representative,764429,4058007,-114.0426992,36.63094625,1657,> 75m,3,6/19/2006,,Rheocrene,5.13,30,23.4,615,7.3,,20,5,0.3,"Located approx. 60m up from LKCS D. Pools out and flows gradually for about 30m. Could just be reemergence of springs upstream. Located in same wash as LKCS D.

Rabbit Foot.",BM06-023,Located,>= 10 L/sec,1223,,,,,Moderate disturbance,Slight disturbance,,Moderate disturbance,,
PARA,TAS0014,PARA_P_TAS0014,Tassi Spring,Tassi Spring B,Spring,[No Data],Not representative,773325,4016645,-113.9579246,36.25607606,466,> 75m,2,5/16/2006,,Unknown,3.9,,25,555,8,,100,,,"The actual water is diverted to a trough.  Source is uphill behind flooded shed.   All measurements were from trough, therefore no morphologic characteristics recorded.  Trough is downhill from shed.  Small stream brook by shed.  Small stream brook by source as well. 

Source point taken at trough 0615.   All other GPS data is from 0516, but pictures are from 2nd visit, 0615.  Impossible to record GPS near source on second visit.  Moderate cattle disturbance 0615.

Flora: Foxtail",CJ06-138,Located,>= 10 L/sec,1224,Highly disturbed,,,,,Moderate disturbance,,Highly disturbed,,
PARA,PAI0015,PARA_P_PAI0015,Paiute Wilderness South Spring,Paiute Wilderness South Spring C,Spring,[No Data],Representative,787768,4067918,-113.7783286,36.71339037,1352,> 75m,2,6/24/2006,,Unknown,,5,,,,,1,1,0.5,Source is fenced in. Thick stand of willows in middle of 10m square area.  Spring box inside wire has piping that leads out and downhill 3m to post.  ATV trail leads from here to 4x4 road from Mud Spring.,BM06-030,Located,<= 1 L/sec,1225,Highly disturbed,,,,,,,Highly disturbed,,
PARA,LAS0016,PARA_P_LAS0016,Last Chance Canyon,Last Chance Canyon Middle North Spring,Spring,[No Data],Not representative,795873,4041415,-113.6979129,36.47237282,1672,> 75m,3,6/13/2006,,Dry,,,,,,,,,,Moist seep (mostly dry) coming out of hole in cliff face 2m off ground.   No riparian vegetation or spring brook.  Moss grows near seep and lots of bees and birds.  No human disturbance visible.  2-3 other large seep points w/in 10m of main source pt.  Picture taken about 3m from face.  Source GPS pt. taken 30m from source on rock ledge b/c we couldn't get satelites near source.,RV06-011,Located,,1226,,,Highly disturbed,Slight disturbance,,,,Highly disturbed,,
